Id;teamName;Name;jersey;stage;Fixture;Date;Time (US Eastern);Home Team;Home Goal;Away Goal;Away Team;Clock;substitution;yellowCard;redCard;scoringPlay;didAssist;didScore;penaltyKick;ownGoal;homeAway;UpdateTime
776;Brazil;Rodrygo;21;Round of 16;Korea-Republic at Brazil;2022-12-05;2:00:00 PM;Brazil;4;1;Korea-Republic;81';substitution;;;;;;;;home;2022-12-20T12:08:59Z
515;Spain;Marco Asensio;10;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;63';substitution;;;;;;;;away;2022-12-20T12:08:59Z
513;Spain;Gavi;9;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;63';substitution;;;;;;;;away;2022-12-20T12:08:59Z
510;Spain;Carlos Soler;19;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;63';substitution;;;;;;;;away;2022-12-20T12:08:59Z
514;Spain;Álvaro Morata;7;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;63';substitution;;;;;;;;away;2022-12-20T12:08:59Z
408;Morocco;Sofiane Boufal;17;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;66';substitution;;;;;;;;home;2022-12-20T12:08:59Z
413;Morocco;Abde Ezzalzouli;16;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;66';substitution;;;;;;;;home;2022-12-20T12:08:59Z
518;Spain;Nico Williams;12;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;75';substitution;;;;;;;;away;2022-12-20T12:08:59Z
516;Spain;Ferran Torres;11;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;75';substitution;;;;;;;;away;2022-12-20T12:08:59Z
499;Spain;Aymeric Laporte;24;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;76';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
399;Morocco;Yahya Attiyat-Allah;25;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;82';substitution;;;;;;;;home;2022-12-20T12:08:59Z
403;Morocco;Abdelhamid Sabiri;11;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;82';substitution;;;;;;;;home;2022-12-20T12:08:59Z
402;Morocco;Selim Amallah;15;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;82';substitution;;;;;;;;home;2022-12-20T12:08:59Z
410;Morocco;Youssef En-Nesyri;19;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;82';substitution;;;;;;;;home;2022-12-20T12:08:59Z
412;Morocco;Walid Cheddira;21;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;82';substitution;;;;;;;;home;2022-12-20T12:08:59Z
394;Morocco;Noussair Mazraoui;3;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;82';substitution;;;;;;;;home;2022-12-20T12:08:59Z
396;Morocco;Nayef Aguerd;5;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;84';substitution;;;;;;;;home;2022-12-20T12:08:59Z
393;Morocco;Jawad El Yamiq;18;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;84';substitution;;;;;;;;home;2022-12-20T12:08:59Z
392;Morocco;Romain Sa?ss;6;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;90';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
517;Spain;Ansu Fati;25;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;98';substitution;;;;;;;;away;2022-12-20T12:08:59Z
503;Spain;Álex Balde;14;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;98';substitution;;;;;;;;away;2022-12-20T12:08:59Z
508;Spain;Dani Olmo;21;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;98';substitution;;;;;;;;away;2022-12-20T12:08:59Z
497;Spain;Jordi Alba;18;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;98';substitution;;;;;;;;away;2022-12-20T12:08:59Z
506;Spain;Pablo Sarabia;22;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;118';substitution;;;;;;;;away;2022-12-20T12:08:59Z
518;Spain;Nico Williams;12;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;118';substitution;;;;;;;;away;2022-12-20T12:08:59Z
397;Morocco;Badr Benoun;24;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;120';substitution;;;;;;;;home;2022-12-20T12:08:59Z
406;Morocco;Azzedine Ounahi;8;Round of 16;Spain at Morocco;2022-12-06;10:00:00 AM;Morocco;0;0;Spain;120';substitution;;;;;;;;home;2022-12-20T12:08:59Z
725;Portugal;Jo?o Félix;11;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;17';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
726;Portugal;Goncalo Ramos;26;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;17';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
712;Portugal;Bruno Fernandes;8;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;33';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
704;Portugal;Pepe;3;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;33';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
603;Switzerland;Fabian Schär;22;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;43';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
603;Switzerland;Fabian Schär;22;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
606;Switzerland;Eray Cömert;18;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;45';substitution;;;;;;;;away;2022-12-20T12:08:59Z
726;Portugal;Goncalo Ramos;26;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;51';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
612;Switzerland;Djibril Sow;15;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;54';substitution;;;;;;;;away;2022-12-20T12:08:59Z
620;Switzerland;Haris Seferovic;9;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;54';substitution;;;;;;;;away;2022-12-20T12:08:59Z
613;Switzerland;Denis Zakaria;6;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;54';substitution;;;;;;;;away;2022-12-20T12:08:59Z
610;Switzerland;Remo Freuler;8;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;54';substitution;;;;;;;;away;2022-12-20T12:08:59Z
705;Portugal;Raphaël Guerreiro;5;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;55';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
726;Portugal;Goncalo Ramos;26;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;55';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
605;Switzerland;Manuel Akanji;5;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;58';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
606;Switzerland;Eray Cömert;18;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;59';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
622;Switzerland;Noah Okafor;19;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;66';substitution;;;;;;;;away;2022-12-20T12:08:59Z
617;Switzerland;Ruben Vargas;17;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;66';substitution;;;;;;;;away;2022-12-20T12:08:59Z
726;Portugal;Goncalo Ramos;26;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;67';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
725;Portugal;Jo?o Félix;11;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;67';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
725;Portugal;Jo?o Félix;11;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;73';substitution;;;;;;;;home;2022-12-20T12:08:59Z
722;Portugal;Cristiano Ronaldo;7;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;73';substitution;;;;;;;;home;2022-12-20T12:08:59Z
715;Portugal;Otávio;25;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;74';substitution;;;;;;;;home;2022-12-20T12:08:59Z
723;Portugal;Ricardo Horta;21;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;74';substitution;;;;;;;;home;2022-12-20T12:08:59Z
726;Portugal;Goncalo Ramos;26;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;74';substitution;;;;;;;;home;2022-12-20T12:08:59Z
719;Portugal;Vitinha;16;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;74';substitution;;;;;;;;home;2022-12-20T12:08:59Z
716;Portugal;Bernardo Silva;10;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;81';substitution;;;;;;;;home;2022-12-20T12:08:59Z
717;Portugal;Rúben Neves;18;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;81';substitution;;;;;;;;home;2022-12-20T12:08:59Z
712;Portugal;Bruno Fernandes;8;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;87';substitution;;;;;;;;home;2022-12-20T12:08:59Z
724;Portugal;Rafael Le?o;15;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;87';substitution;;;;;;;;home;2022-12-20T12:08:59Z
621;Switzerland;Breel Embolo;7;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;89';substitution;;;;;;;;away;2022-12-20T12:08:59Z
618;Switzerland;Ardon Jashari;26;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;89';substitution;;;;;;;;away;2022-12-20T12:08:59Z
724;Portugal;Rafael Le?o;15;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;90'+2';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
705;Portugal;Raphaël Guerreiro;5;Round of 16;Switzerland at Portugal;2022-12-06;2:00:00 PM;Portugal;6;1;Switzerland;90'+2';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
760;Brazil;Danilo;2;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;25';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
378;Croatia;Marcelo Brozovic;11;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;31';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
778;Brazil;Antony;19;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;56';substitution;;;;;;;;away;2022-12-20T12:08:59Z
773;Brazil;Raphinha;11;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;56';substitution;;;;;;;;away;2022-12-20T12:08:59Z
776;Brazil;Rodrygo;21;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;64';substitution;;;;;;;;away;2022-12-20T12:08:59Z
775;Brazil;Vinícius Júnior;20;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;64';substitution;;;;;;;;away;2022-12-20T12:08:59Z
765;Brazil;Casemiro;5;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;68';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
384;Croatia;Andrej Kramaric;9;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;72';substitution;;;;;;;;home;2022-12-20T12:08:59Z
386;Croatia;Bruno Petkovic;16;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;72';substitution;;;;;;;;home;2022-12-20T12:08:59Z
379;Croatia;Mario Pasalic;15;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;72';substitution;;;;;;;;home;2022-12-20T12:08:59Z
380;Croatia;Nikola Vlasic;13;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;72';substitution;;;;;;;;home;2022-12-20T12:08:59Z
759;Brazil;Marquinhos;4;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;77';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
771;Brazil;Richarlison;9;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;84';substitution;;;;;;;;away;2022-12-20T12:08:59Z
774;Brazil;Pedro;25;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;84';substitution;;;;;;;;away;2022-12-20T12:08:59Z
769;Brazil;Lucas Paquetá;7;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;105';substitution;;;;;;;;away;2022-12-20T12:08:59Z
762;Brazil;Éder Milit?o;14;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;105';substitution;;;;;;;;away;2022-12-20T12:08:59Z
758;Brazil;Alex Sandro;6;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;105';substitution;;;;;;;;away;2022-12-20T12:08:59Z
764;Brazil;Fred;8;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;105';substitution;;;;;;;;away;2022-12-20T12:08:59Z
381;Croatia;Lovro Majer;7;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;105';substitution;;;;;;;;home;2022-12-20T12:08:59Z
377;Croatia;Mateo Kovacic;8;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;105';substitution;;;;;;;;home;2022-12-20T12:08:59Z
770;Brazil;Neymar;10;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;105'+1';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
769;Brazil;Lucas Paquetá;7;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;105'+1';;;;scoringPlay;didAssist;;;;away;2022-12-20T12:08:59Z
371;Croatia;Borna Sosa;19;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;110';substitution;;;;;;;;home;2022-12-20T12:08:59Z
388;Croatia;Ante Budimir;17;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;110';substitution;;;;;;;;home;2022-12-20T12:08:59Z
387;Croatia;Mislav Orsic;18;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;114';substitution;;;;;;;;home;2022-12-20T12:08:59Z
378;Croatia;Marcelo Brozovic;11;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;114';substitution;;;;;;;;home;2022-12-20T12:08:59Z
387;Croatia;Mislav Orsic;18;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;117';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
386;Croatia;Bruno Petkovic;16;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;117';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
386;Croatia;Bruno Petkovic;16;Quarter-finals;Brazil at Croatia;2022-12-09;10:00:00 AM;Croatia;1;1;Brazil;117';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
190;Argentina;Nahuel Molina;26;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;35';;;;scoringPlay;;didScore;;;away;2022-12-20T12:08:59Z
203;Argentina;Lionel Messi;10;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;35';;;;scoringPlay;didAssist;;;;away;2022-12-20T12:08:59Z
189;Argentina;Marcos Acu?a;8;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;43';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
63;Netherlands;Jurriën Timber;2;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;43';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
71;Netherlands;Steven Berghuis;11;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;45';substitution;;;;;;;;home;2022-12-20T12:08:59Z
75;Netherlands;Steven Bergwijn;7;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;45';substitution;;;;;;;;home;2022-12-20T12:08:59Z
185;Argentina;Cristian Romero;13;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;45';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
67;Netherlands;Teun Koopmeiners;20;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;45';substitution;;;;;;;;home;2022-12-20T12:08:59Z
64;Netherlands;Marten de Roon;15;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;45';substitution;;;;;;;;home;2022-12-20T12:08:59Z
73;Netherlands;Wout Weghorst;19;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;45'+2';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
55;Netherlands;Daley Blind;17;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;64';substitution;;;;;;;;home;2022-12-20T12:08:59Z
70;Netherlands;Luuk de Jong;9;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;64';substitution;;;;;;;;home;2022-12-20T12:08:59Z
196;Argentina;Leandro Paredes;5;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;66';substitution;;;;;;;;away;2022-12-20T12:08:59Z
197;Argentina;Rodrigo De Paul;7;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;66';substitution;;;;;;;;away;2022-12-20T12:08:59Z
203;Argentina;Lionel Messi;10;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;73';;;;scoringPlay;;didScore;penaltyKick;;away;2022-12-20T12:08:59Z
72;Netherlands;Memphis Depay;10;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;76';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
192;Argentina;Lisandro Martínez;25;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;76';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
185;Argentina;Cristian Romero;13;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;78';substitution;;;;;;;;away;2022-12-20T12:08:59Z
188;Argentina;Nicolás Tagliafico;3;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;78';substitution;;;;;;;;away;2022-12-20T12:08:59Z
189;Argentina;Marcos Acu?a;8;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;78';substitution;;;;;;;;away;2022-12-20T12:08:59Z
187;Argentina;Germán Pezzella;6;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;78';substitution;;;;;;;;away;2022-12-20T12:08:59Z
72;Netherlands;Memphis Depay;10;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;78';substitution;;;;;;;;home;2022-12-20T12:08:59Z
73;Netherlands;Wout Weghorst;19;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;78';substitution;;;;;;;;home;2022-12-20T12:08:59Z
207;Argentina;Julián Álvarez;9;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;82';substitution;;;;;;;;away;2022-12-20T12:08:59Z
206;Argentina;Lautaro Martínez;22;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;82';substitution;;;;;;;;away;2022-12-20T12:08:59Z
71;Netherlands;Steven Berghuis;11;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;83';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
73;Netherlands;Wout Weghorst;19;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;83';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
71;Netherlands;Steven Berghuis;11;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;88';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
196;Argentina;Leandro Paredes;5;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;89';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
203;Argentina;Lionel Messi;10;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;90'+10';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
73;Netherlands;Wout Weghorst;19;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;90'+11';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
186;Argentina;Nicolás Otamendi;19;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;90'+11';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
67;Netherlands;Teun Koopmeiners;20;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;90'+11';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
75;Netherlands;Steven Bergwijn;7;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;90'+14';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
191;Argentina;Gonzalo Montiel;4;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;105';substitution;;;;;;;;away;2022-12-20T12:08:59Z
190;Argentina;Nahuel Molina;26;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;105';substitution;;;;;;;;away;2022-12-20T12:08:59Z
191;Argentina;Gonzalo Montiel;4;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;109';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
192;Argentina;Lisandro Martínez;25;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;112';substitution;;;;;;;;away;2022-12-20T12:08:59Z
194;Argentina;Ángel Di María;11;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;112';substitution;;;;;;;;away;2022-12-20T12:08:59Z
187;Argentina;Germán Pezzella;6;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;112';;yellowCard;;;;;;;away;2022-12-20T12:08:59Z
77;Netherlands;Noa Lang;12;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;113';substitution;;;;;;;;home;2022-12-20T12:08:59Z
76;Netherlands;Cody Gakpo;8;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;113';substitution;;;;;;;;home;2022-12-20T12:08:59Z
77;Netherlands;Noa Lang;12;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;120';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
59;Netherlands;Denzel Dumfries;22;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;120';;yellowCard;;;;;;;home;2022-12-20T12:08:59Z
59;Netherlands;Denzel Dumfries;22;Quarter-finals;Argentina at Netherlands;2022-12-09;2:00:00 PM;Netherlands;2;2;Argentina;120';;;redCard;;;;;;home;2022-12-20T12:08:59Z
410;Morocco;Youssef En-Nesyri;19;Quarter-finals;Portugal at Morocco;2022-12-10;10:00:00 AM;Morocco;1;0;Portugal;42';;;;scoringPlay;;didScore;;;home;2022-12-20T12:08:59Z
399;Morocco;Yahya Attiyat-Allah;25;Quarter-finals;Portugal at Morocco;2022-12-10;10:00:00 AM;Morocco;1;0;Portugal;42';;;;scoringPlay;didAssist;;;;home;2022-12-20T12:08:59Z
706;Portugal;Jo?o Cancelo;20;Quarter-finals;Portugal at Morocco;2022-12-10;10:00:00 AM;Morocco;1;0;Portugal;51';substitution;;;;;;;;away;2022-12-20T12:08:59Z
717;Portugal;Rúben Neves;18;Quarter-finals;Portugal at Morocco;2022-12-10;10:00:00 AM;Morocco;1;0;Portugal;51';substitution;;;;;;;;away;2022-12-20T12:08:59Z
705;Portugal;Raphaël Guerreiro;5;Quarter-finals;Portugal at Morocco;2022-12-10;10:00:00 AM;Morocco;1;0;Portugal;51';substitution;;;;;;;;away;2022-12-20T12:08:59Z
722;Portugal;Cristiano Ronaldo;7;Quarter-finals;Portugal at Morocco;2022-12-10;10:00:00 AM;Morocco;1;0;Portugal;51';substitution;;;;;;;;away;2022-12-20T12:08:59Z
